1.743420000000000000e+05,1.558987202993244336e+00,1.207392391343246940e+00,1.157879212325334077e-02,1.157879212325334077e-02,3.986677425344984926e-01
1.746580000000000000e+05,1.776066881390293117e+00,1.365106127410605330e+00,1.879099072677949470e-02,1.879099072677949470e-02,5.685156284884790301e-01
7.681800000000000000e+04,1.809347763278761789e+00,1.373107141441529677e+00,1.719036257714768798e-02,1.719036257714768798e-02,5.596003678394682046e-01
8.481600000000000000e+04,1.724550881168735783e+00,1.312071531877629038e+00,1.172590874907620748e-02,1.172590874907620748e-02,6.396946007102201071e-01
3.028390000000000000e+05,1.824135547291127590e+00,1.187763061763631001e+00,1.904526482626441031e-02,1.904526482626441031e-02,6.989842617224347743e-01
3.050150000000000000e+05,1.620430666972702216e+00,1.258932474883789343e+00,1.323026056698337928e-02,1.323026056698337928e-02,4.726562246193062866e-01
3.086520000000000000e+05,1.771188596845669316e+00,1.233285772421459203e+00,9.490857370776184174e-03,9.490857370776184174e-03,4.529892034452315253e-01
3.187290000000000000e+05,1.783098312387950912e+00,1.243400514266904455e+00,7.700839506521660674e-03,7.700839506521660674e-03,4.247238642744201043e-01
3.203110000000000000e+05,1.675180803708320454e+00,1.188907509583044142e+00,5.388690314720070117e-03,5.388690314720070117e-03,4.017406057062509750e-01
5.588890000000000000e+05,1.675770339375795004e+00,1.261727910281741583e+00,4.660769129166161644e-03,4.660769129166161644e-03,3.931731890027295728e-01
5.591450000000000000e+05,1.624008400243666328e+00,1.254292308597283023e+00,1.950671365233304713e-02,1.950671365233304713e-02,5.433668242145222038e-01
5.721100000000000000e+05,1.744659968427439534e+00,1.226054810397660733e+00,5.981793301938539281e-03,5.981793301938539281e-03,4.559420381893000140e-01
5.721530000000000000e+05,1.917716178433226837e+00,1.185054615296821323e+00,2.587403199807349063e-02,2.587403199807349063e-02,7.006170479921693950e-01
9.256220000000000000e+05,1.777179974181467781e+00,1.227232355139317610e+00,9.098382129279930855e-03,9.098382129279930855e-03,4.948085157109613497e-01
9.409970000000000000e+05,1.670178839654278491e+00,1.310909829549108174e+00,4.974318222072086557e-03,4.974318222072086557e-03,4.077700201710807715e-01
9.412740000000000000e+05,1.670209409728747207e+00,1.219271323882089364e+00,1.785381186575438553e-02,1.785381186575438553e-02,5.512256284422070163e-01
9.525900000000000000e+05,1.838748700261571445e+00,1.310331038280960758e+00,2.538392397616526935e-02,2.538392397616526935e-02,8.363032385512224609e-01
9.691970000000000000e+05,1.901441772988519796e+00,1.185140377474596773e+00,2.792224152795821576e-02,2.792224152795821576e-02,6.222235252726414645e-01
9.700350000000000000e+05,1.526236351203676733e+00,1.240828162459753026e+00,3.789599607298280940e-03,3.789599607298280940e-03,4.389436390186295389e-01
9.738790000000000000e+05,1.763854396551296944e+00,1.388813305511699570e+00,1.353703417828455192e-02,1.353703417828455192e-02,5.339034504511510626e-01
5.395680000000000000e+05,1.805719195846666958e+00,1.508205375099155754e+00,1.069163748450082350e-02,1.069163748450082350e-02,8.374331523058055060e-01
5.468080000000000000e+05,1.678389206222770547e+00,1.258054446893922096e+00,4.892631067690393805e-03,4.892631067690393805e-03,4.351368466944965929e-01
5.492090000000000000e+05,1.650696851551683553e+00,1.234787344209228976e+00,1.122527529788388059e-02,1.122527529788388059e-02,4.548934096963735407e-01
3.299900000000000000e+05,1.897665773164092018e+00,1.374311746013663793e+00,2.781002777065700801e-02,2.781002777065700801e-02,8.212641894845527091e-01
3.368110000000000000e+05,1.676493158551144225e+00,1.211659760361756710e+00,2.892295423928825659e-02,2.892295423928825659e-02,4.897456412648116264e-01
3.436950000000000000e+05,1.907609133629591280e+00,1.340614678183720043e+00,2.331770300570803686e-02,2.331770300570803686e-02,6.600214916045488156e-01
5.675700000000000000e+04,1.623692330725722721e+00,1.217710138150434274e+00,1.612488228457342743e-02,1.612488228457342743e-02,4.513706639231093720e-01
5.678400000000000000e+04,1.711065444209352693e+00,1.269114006772977588e+00,2.527842724838685190e-02,2.527842724838685190e-02,6.522626608269245230e-01
7.236900000000000000e+04,1.689918817970631260e+00,1.199832810713210574e+00,4.596692043022387181e-03,4.596692043022387181e-03,4.083547095390698267e-01
7.484400000000000000e+04,1.894714888209094950e+00,1.349229680368940976e+00,2.342021882055805165e-02,2.342021882055805165e-02,8.475387764042563443e-01
2.115180000000000000e+05,1.488753733991544870e+00,1.153698227911439389e+00,8.974812503205747017e-04,8.974812503205747017e-04,7.346408543905768029e-01
2.199930000000000000e+05,1.749554558749337962e+00,1.429215445480352287e+00,2.000110245950859067e-02,2.000110245950859067e-02,7.061358313050104529e-01
2.529970000000000000e+05,1.883121164454752972e+00,1.458666909399388700e+00,2.236591184526540849e-02,2.236591184526540849e-02,7.625234481155592769e-01
2.575550000000000000e+05,1.835586519338932021e+00,1.205414338518447925e+00,2.831998506422558209e-02,2.831998506422558209e-02,8.405110723824924523e-01
2.728510000000000000e+05,1.895401287101157628e+00,1.410831847077727241e+00,2.806537407160366454e-02,2.806537407160366454e-02,7.720883734246040131e-01
2.997000000000000000e+03,1.656046242781477495e+00,1.237110849289489556e+00,9.218298705826367609e-03,9.218298705826367609e-03,4.412672283222774938e-01
3.258000000000000000e+03,1.809097265606208316e+00,1.229028182339593211e+00,1.157366061868979681e-02,1.157366061868979681e-02,7.667650535746857177e-01
7.188000000000000000e+03,1.642188653668589904e+00,1.308572109946701589e+00,1.064554191618106820e-02,1.064554191618106820e-02,5.969175166351665673e-01
3.537810000000000000e+05,1.761306670020656551e+00,1.464279097398812901e+00,1.083064053929776865e-02,1.083064053929776865e-02,6.378367447375866695e-01
3.565520000000000000e+05,1.552450932553173235e+00,1.247052411215913814e+00,2.773739136421288914e-02,2.773739136421288914e-02,4.572521011752405107e-01
2.818960000000000000e+05,1.782106224974394859e+00,1.488312706599524082e+00,1.105530640005931119e-02,1.105530640005931119e-02,7.641184767429314295e-01
2.901400000000000000e+05,1.847379445632530093e+00,1.394380844240321604e+00,2.435163561013035591e-02,2.435163561013035591e-02,6.232172589998076218e-01
2.920730000000000000e+05,1.692980121642503555e+00,1.225983050770764082e+00,1.323042695582594616e-02,1.323042695582594616e-02,4.433275366171668952e-01
8.108390000000000000e+05,1.701353328318597979e+00,1.377648763946265120e+00,2.229802520964284732e-02,2.229802520964284732e-02,6.074589831450906141e-01
8.208470000000000000e+05,1.514122876596453393e+00,1.237664429411082123e+00,2.785391788533625110e-02,2.785391788533625110e-02,4.640538738366760119e-01
