CE_Event_Counter,Coalescence_Time,Eccentricity@DCO,Immediate_RLOF>CE,MT_Donor_Hist(1),MT_Donor_Hist(2),Mass(1),Mass(2),Merges_Hubble_Time,Metallicity@ZAMS(1),Optimistic_CE,Record_Type,Recycled_NS(1),Recycled_NS(2),SEED,SemiMajorAxis@DCO,Stellar_Type(1),Stellar_Type(2),Time,mixture_weight
0,6.831770402923256e+17,0.46744403227115805,0,b'NA              ',b'NA              ',10.899001002935883,5.245984786525049,0,0.00035498910085705827,0,1,0.0,0.0,16218,260.8822098791315,14,14,16.51694092818241,10.0
0,1.0978649338629569e+19,3.3422138886441676e-16,0,b'NA              ',b'NA              ',17.689603358588432,16.79498179011534,0,0.0004129788294075517,0,1,0.0,0.0,16351,768.4077761627424,14,14,5.420068031713989,10.0
0,4.717347619928332e+19,0.579051500662641,0,b'NA              ',b'NA              ',16.37333015023533,11.96939254542391,0,0.0025002845981539562,0,1,0.0,0.0,16375,1356.716458033743,14,14,7.214935312149165,10.0
0,2878865454434598.5,1.1123893155135927e-16,0,b'NA              ',b'NA              ',30.911494126978152,26.63114408338982,0,0.00027121437197156334,0,1,0.0,0.0,16479,143.38512626335074,14,14,4.381863272200964,10.0
0,53123635477819.86,1.1102230246251565e-16,0,b'2               ',b'NA              ',15.398837945097787,15.521447445735127,0,0.01682377804634318,0,1,0.0,0.0,16575,33.213276841802276,14,14,5.524526902787951,10.0
0,5173832957152.055,0.0012441721753101431,0,b'NA              ',b'NA              ',35.14860032681559,17.9881727973517,0,0.0001881163112051699,0,1,0.0,0.0,16953,27.092564627106245,14,14,5.267631377599056,10.0
0,4.913131309779004e+16,3.3306690738754696e-16,0,b'NA              ',b'NA              ',20.27755628446308,17.74223490086424,0,0.006644042747500574,0,1,0.0,0.0,17221,213.63473827663003,14,14,4.613439281305974,10.0
1,56.60702726729757,2.482534153247273e-16,0,b'2               ',b'4               ',13.11420224608115,8.102423162073759,1,0.0010621974211091306,0,1,0.0,0.0,17237,0.02507839433759515,14,14,10.62085501806111,10.0
0,8.04063557832912e+19,0.48139562616003495,0,b'NA              ',b'NA              ',21.121101882050418,14.261692735811174,0,0.00024137467643320885,0,1,0.0,0.0,17600,1607.7849753253395,14,14,6.281535117159817,9.999999999999998
0,1.0090655191176559e+19,0.010900654566256274,0,b'NA              ',b'NA              ',41.319008731823864,32.664244020390086,0,0.0013558626828742797,0,1,0.0,0.0,17838,1329.4984742924466,14,14,3.9911561913050195,10.0
0,9.016945421645155e+20,0.5728278552203423,0,b'NA              ',b'NA              ',16.412575102214163,14.034138084046369,0,0.0011641854321390857,0,1,0.0,0.0,17882,2979.0573781999897,14,14,6.450460969604981,10.0
0,1601318008421204.2,0.5749359603561162,0,b'NA              ',b'NA              ',16.712755142582484,11.344948693414278,0,0.0006005865539021594,0,1,0.0,0.0,17890,101.8122768086676,14,14,7.552450834121909,10.0
0,6.12051125545855e+18,0.44549811989503313,0,b'NA              ',b'NA              ',25.55427080422269,12.382715276950723,0,0.0024779751289876395,0,1,0.0,0.0,18082,838.3335071613479,14,14,7.030927668654171,10.0
0,2.314893362205459e+19,5.551115123125783e-17,0,b'NA              ',b'NA              ',30.349131279768677,16.565248735007966,0,0.0014343568545545323,0,1,0.0,0.0,18293,1140.5626939130793,14,14,5.325397453745035,10.0
0,1.3334376520966615e+18,0.59008513177129,0,b'NA              ',b'NA              ',15.412249199098017,12.584469928481928,0,0.0017791331153746922,0,1,0.0,0.0,18457,562.6889530786201,14,14,6.977451846303182,10.0
0,525036187391393.9,0.7255419541625939,0,b'2               ',b'NA              ',9.814059549317214,14.592671525801398,0,0.008027171710473863,0,1,0.0,0.0,18485,93.6551541330677,14,14,7.649532518635154,10.0
0,6.722871027036574e+20,0.6584241982569389,0,b'NA              ',b'NA              ',14.853941969080703,13.565178570181065,0,0.004568542072540311,0,1,0.0,0.0,18575,3052.746955612885,14,14,6.468176444083985,10.0
0,10136244260.286219,0.9272800241211258,0,b'NA              ',b'NA              ',28.53193964328576,1.1904401841211794,0,0.00010779488814671227,0,1,0.0,0.0,18724,12.655022328058088,14,13,53.386734893574015,9.999999999999998
0,6891575090337740.0,7.108895957933346e-16,0,b'NA              ',b'NA              ',31.23415830413631,33.0440066905425,0,0.0038921202118300255,0,1,0.0,0.0,18790,194.0215550196881,14,14,3.825231690163979,9.999999999999998
0,7960208273983942.0,1.1102230246251565e-16,0,b'NA              ',b'NA              ',27.369220015568377,16.28567661810749,0,0.005972432682520495,0,1,0.0,0.0,18972,148.0233636846081,14,14,4.822987742178046,10.0
0,30443325294.50495,0.11047664999803657,0,b'2               ',b'2               ',43.49356507078168,42.726729748196,0,0.0007932516377319415,0,1,0.0,0.0,19067,11.20848694972405,14,14,4.153897440881001,10.0
0,1.6441029758231783e+19,2.482534153247273e-16,0,b'NA              ',b'NA              ',15.135303551295504,15.087729288766326,0,0.00012877471522819707,0,1,0.0,0.0,19587,770.0951397745139,14,14,5.9390815624439375,9.999999999999998
0,1.419421495292343e+17,0.001192613262474462,0,b'NA              ',b'NA              ',19.551183716081262,15.021122682156713,0,0.00033879688318044706,0,1,0.0,0.0,19798,258.5253881863382,14,14,6.084941719209895,10.0
0,3.47092644931436e+20,0.5450470278399544,0,b'NA              ',b'NA              ',15.884662833765091,8.28135353602972,0,0.019933723016540828,0,1,0.0,0.0,20001,1850.9454899091008,14,14,8.348220535710157,10.0
0,1149411748823545.0,0.5028011123046182,0,b'NA              ',b'NA              ',20.948814972254393,13.898648715824985,0,0.0004295323278260978,0,1,0.0,0.0,20528,100.05425642499722,14,14,6.439399119089011,9.999999999999998
0,6999847195.493138,1.2412670766236366e-16,0,b'2               ',b'2               ',19.564630363039512,21.347118018879904,0,0.02634295100580519,0,1,0.0,0.0,20553,4.3879405770092,14,14,5.387810709735001,9.999999999999998
0,4.0127434994932915e+17,6.713178136967714e-16,0,b'NA              ',b'NA              ',21.447851409033728,15.546981042173687,0,0.009978419148774089,0,1,0.0,0.0,20604,351.9467382646954,14,14,4.76102284330703,10.0
0,11.410654701580683,2.482534153247273e-16,0,b'1-2             ',b'2               ',15.453155929435956,28.20482488511665,1,0.0009676299499832026,0,1,0.0,0.0,20719,0.028641948801587713,14,14,6.893573692295002,9.999999999999998
0,2.932864189904089e+19,0.5907566092979771,0,b'NA              ',b'NA              ',14.953128801790283,10.397707437689615,0,0.0005739543067724492,0,1,0.0,0.0,20809,1125.9587693753954,14,14,8.123728017426041,10.0
0,1.6570121077185093e+18,2.2887833992611187e-16,0,b'NA              ',b'NA              ',31.108065765570416,24.542598773596602,0,0.0008507415441144519,0,1,0.0,0.0,21122,683.4728402577733,14,14,4.476371859266027,10.0
0,68034791634.920425,1.2412670766236366e-16,0,b'NA              ',b'NA              ',21.19116846658683,15.07641051431225,0,0.0001972551651317194,0,1,0.0,0.0,21446,7.030714844236734,14,14,5.917157156220947,10.0
0,114985.16953027701,2.220446049250313e-16,0,b'2               ',b'2               ',29.322473932351706,23.781468246644714,0,0.0001453470043856413,0,1,0.0,0.0,21796,0.3389423446983586,14,14,6.934198231889998,9.999999999999998
1,3178885.060768204,4.742874840267547e-16,0,b'4               ',b'2               ',10.377318356607585,5.525364646563592,0,0.0006588463462115121,0,1,0.0,0.0,21801,0.3078730621402876,14,14,10.995525724441126,9.999999999999998
0,33726.96599193844,1.1102230246251565e-16,0,b'2               ',b'2               ',19.46155592906699,26.001189516950838,0,0.00018423687730808062,0,1,0.0,0.0,21888,0.2214495440431071,14,14,7.222335588543011,10.0
0,1.617551839200451e+20,0.6934092648102108,0,b'NA              ',b'NA              ',13.684812198568556,13.392461876602587,0,0.01364147909331847,0,1,0.0,0.0,22192,2224.7663361635205,14,14,6.109731773051878,9.999999999999998
0,5385982599393.317,2.482534153247273e-16,0,b'2               ',b'4               ',21.20593824610814,7.247675544675526,0,0.0076413235597957135,0,1,0.0,0.0,22695,16.43760411602947,14,14,8.808472287033982,10.0
0,9.898801603129457e+17,0.6311547138160407,0,b'NA              ',b'NA              ',14.89299519730973,13.043010577262844,0,0.0014189851592997082,0,1,0.0,0.0,22977,559.9269047094907,14,14,6.800942946520781,9.999999999999998
0,1.3974288639206838e+16,0.7955663675097109,0,b'4               ',b'NA              ',10.06112737484387,13.55746862073407,0,0.01353529823839199,0,1,0.0,0.0,23034,259.2507169478535,14,14,6.6617479087841875,10.0
1,283.28451636456225,0.3858798697251783,0,b'2               ',b'4-8             ',3.1570216208720057,1.4676960702662352,1,0.008394714100424213,0,1,0.0,0.0,23055,0.013486386453298367,14,13,15.024046696436976,10.0
